SKU,Product Name,Product Description,External Image URL,Wordpress Media Library URL
370150,UnderArmour Vanish Chest Stripe Polo,"UA Microthread technology in the fabric dries faster, won't cling to you, won't chafe & stretches without absorbing sweat. 4-way stretch construction moves better in every direction. Material wicks sweat & dries really fast. Anti-odor technology prevents the growth of odor-causing microbes.",https://images-na.ssl-images-amazon.com/images/I/51FTNwadzAL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Vanish Chest Stripe Polo.jpg
370150,UnderArmour Vanish Polo,"UA Microthread technology in the fabric dries faster, won't cling to you, won't chafe & stretches without absorbing sweat. 4-way stretch construction moves better in every direction. Material wicks sweat & dries really fast. Anti-odor technology prevents the growth of odor-causing microbes.",https://images-na.ssl-images-amazon.com/images/I/51ZnON161tL._AC_UX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Vanish Polo.jpg
370150,UnderArmour Iso-Chill JacqUnderArmourrd Polo,"The Under  Armour® Iso-Chill Airlift Polo features a loose, fuller-cut fit with a low-profile micro collar and printed front.
All Under  Armour® Apparel features a tagless design or tear-away tag with no left-over pieces.
Iso-Chill fabric disperses body heat, making it feel cool to the touch.
Four-way stretch allows a wide range of movement and accelerated dry time.
Performance fabric wicks perspiration away from the body and towards the surface where it can evaporate and dry quickly.
Anti-odor technology repels odor and inhibits bacterial growth for prolonged freshness.
Two-button placket.
Short sleeves.
UA logo at nape.
High-low hem with split sides.
88% nylon, 12% spandex.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 30 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/81KIgFyWTNL._AC_UY550_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Iso-Chill JacqUnderArmourrd Polo.jpg
370150,UnderArmour Playoff Polo 2.0,"Smooth, soft anti-pick, anti-pill fabric has a textured snag-free finish. 4-way stretch construction moves better in every direction. Material wicks sweat & dries really fast. Anti-odor technology prevents the growth of odor-causing microbes. UPF 30+ protects your skin from the sun's harmful rays. Durable rib-knit collar. Performance fit. Heat seal logos.",https://images-na.ssl-images-amazon.com/images/I/71QomIKoK1L._AC_UY550_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Playoff Polo 2.0.jpg
370150,Travis Mathew T-Shirt,A clean design with a sophisticated feel and performance. The player polo is an easy shirt to throw on for a standard day at the office or a night on the town. It's designed with our Prestige777 fabric making it performance driven so you can wear it at the office straight into that racquet ball game with the boss.,https://images-na.ssl-images-amazon.com/images/I/91YnC%2Bdny3L._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Travis Mathew T-Shirt.jpg
370150,Travis Mathew Polo 20-1,"TravisMathew™ Golf Tops Size Chart 
TravisMathew™ Golf Bottoms Size Chart 
Hear those birdies chirpin' when you tee up in the TravisMathew™ Instatweet Polo.
Prestige 77 Casual Performance fabric: •Wrinkle resistant. •Quick-drying and moisture-wicking.• Anti-odor capabilities that keep you fresh.• Four-way stretch for an enhanced range of motion.
Spread collar.
Signature TravisMathew™ collar stay technology adds a clean-cut finish to your swagger.
Three-button placket.
TM embroidery at left chest.
High-low hem with vented sides.
58% cotton, 42% polyester.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 30 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/51qWQIPD93L._AC_UY679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Travis Mathew Polo 20-1.jpg
370150,Travis Mathew Polo 20-2,"TravisMathew™ Golf Tops Size Chart 
TravisMathew™ Golf Bottoms Size Chart 
Hear those birdies chirpin' when you tee up in the TravisMathew™ Instatweet Polo.
Prestige 77 Casual Performance fabric: • Wrinkle resistant. • Quick-drying and moisture-wicking.• Anti-odor capabilities that keep you fresh.• Four-way stretch for an enhanced range of motion.
Spread collar.
Signature TravisMathew™ collar stay technology adds a clean-cut finish to your swagger.
Three-button placket.
TM embroidery at left chest.
High-low hem with vented sides.
58% cotton, 42% polyester.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 30 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/51qWQIPD93L._AC_UY679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Travis Mathew Polo 20-2.jpg
370150,Travis Mathew Polo 20-3,"TravisMathew™ Golf Tops Size Chart 
TravisMathew™ Golf Bottoms Size Chart 
Update your office-to-course swagger with the TravisMathew™ Three to the Beach Polo.
Modern fit golf polo with a subtle-palm print across the chest for vintage appeal.
Prestige Lifestyle Performance fabric offers a premium hand feel with wrinkle resistance, increased breathability, and enhanced four-way stretch.
Spread collar.
Three-button placket.
Short sleeves.
TM embroidery at left chest.
High-low hem with vented sides.
63% pima cotton, 37% polyester.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 30 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/61a%2BQfTy7IL._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Travis Mathew Polo 20-3.jpg
370150,J Lindeberg Nash TX JaqUnderArmourrd,Quick dry dress with 4-way stretch. Bridge embroidery at chest.,https://images-na.ssl-images-amazon.com/images/I/61nQnX6FjML._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Nash TX JaqUnderArmourrd.jpg
370150,J Lindeberg Signature KV Tx Jersey,"J.Lindeberg polo shirt featuring quick dry, 4-way stretch fabric for maximum flexibility.",https://images-na.ssl-images-amazon.com/images/I/81I7-GtxP5L._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Signature KV Tx Jersey.jpg
370150,J Lindeberg Kade TX JaqUnderArmourrd,Breathable- 4way stretch- water repellent- light weight- full front zip- 3Zips pockets- adjustable cord at bottom hem,https://images-na.ssl-images-amazon.com/images/I/61cm-X-0YFL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Kade TX JaqUnderArmourrd.jpg
370150,J Lindeberg Phoenix TX Coolmax,J.Lindeberg Men's M Dennis Reg Tx Jersey +Quick dry fabric. Wicking and 4 way stretch.,https://images-na.ssl-images-amazon.com/images/I/81env%2B-%2BeuL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Phoenix TX Coolmax.jpg
370150,J Lindeberg Joaquin TX JaqUnderArmourrd,J.Lindeberg Men's M Dennis Reg Tx Jersey +Quick dry fabric. Wicking and 4 way stretch.,https://images-na.ssl-images-amazon.com/images/I/81env%2B-%2BeuL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Joaquin TX JaqUnderArmourrd.jpg
370150,J Lindeberg Jax TX Coolmax,J.Lindeberg Men's M Dennis Reg Tx Jersey +Quick dry fabric. Wicking and 4 way stretch.,https://images-na.ssl-images-amazon.com/images/I/81env%2B-%2BeuL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Jax TX Coolmax.jpg
370150,J Lindeberg Beau TX Jersey,"J.Lindeberg technical polo shirt with regular fit and nice sheen. Sewn from our bestselling J.Lindeberg technical tx jersey fabric, it comes with moisture management and extra soft hand feel.",https://images-na.ssl-images-amazon.com/images/I/81zGd%2BC-bRL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Beau TX Jersey.jpg
370150,J Lindeberg Alan TX Jersey,Sleeveless polo top with Bridge embroidery by J.Lindeberg for a comfortable wear,https://images-na.ssl-images-amazon.com/images/I/51wzqQoAAgL._AC_UX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Alan TX Jersey.jpg
370150,J Lindeberg Clark TX Jersey,J.Lindeberg Men's M Kv Reg Tx JerseyQuick dry fabric. Wicking and 4 way stretch.,https://images-na.ssl-images-amazon.com/images/I/81PZdqphyQL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Clark TX Jersey.jpg
370150,J Lindeberg Heath TX Jersey,J.Lindeberg Men's M Kv Reg Tx JerseyQuick dry fabric. Wicking and 4 way stretch.,https://images-na.ssl-images-amazon.com/images/I/81PZdqphyQL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Heath TX Jersey.jpg
370150,J Lindeberg Theo TX JaqUnderArmourrd,"J.Lindeberg classic slim fit polo shirt featuring quick dry, 4-way stretch fabric for maximum flexibility. Can be worn both on or off the golf course.",https://images-na.ssl-images-amazon.com/images/I/915nkCv7nWL._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Theo TX JaqUnderArmourrd.jpg
370150,J Lindeberg Malte Club Pique,Our classic pique shirt- soft cotton pique- centre front steam. Jl hallmark- 15mm bridge embroidery at chest -35mm bridge embroidery on collar- 45mm bridge embroidery on collar,https://images-na.ssl-images-amazon.com/images/I/A1QjRvQaHyL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Malte Club Pique.jpg
370150,J Lindeberg Loui TX Jersey,Dress with Bridge embroidery at chest. 4-way stretch fabric. Wicking.,https://images-na.ssl-images-amazon.com/images/I/71ZJdmdeXLL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Loui TX Jersey.jpg
370150,J Lindeberg Pine TX Jersey,Sleeveless polo top with Bridge embroidery by J.Lindeberg for a comfortable wear,https://images-na.ssl-images-amazon.com/images/I/51wzqQoAAgL._AC_UX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Pine TX Jersey.jpg
370150,J Lindeberg Stan Club Pique,JL's classic pique polo with signature front vertical seam detail and Tour logo,https://images-na.ssl-images-amazon.com/images/I/91vCLtw4Y4L._AC_UY500_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Stan Club Pique.jpg
370150,Puma Alterknit Texture Polo,The alterknit prismatic polo is built with our all new alterknit technology which are textured fabrics that showcase expressive style through functionally breathable elements. It also features dry cell which makes it moisture wicking to keep you dry and comfortable. Finished off with a fun pattern this polo is bound to become your new Sunday look.,https://images-na.ssl-images-amazon.com/images/I/51dZ461l25L._AC_UX679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Alterknit Texture Polo.jpg
370150,Puma Rancho Polo,"A style essential, the pounce polo is a go-to top for all things golf. Engineered to keep you comfortable, COOLMAX extreme fabric provides exceptional moisture management while dry cell technology draws sweat away from your skin.",https://images-na.ssl-images-amazon.com/images/I/71y-9IZ5DIL._AC_UY550_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Rancho Polo.jpg
370150,Puma Coaster Polo,PUMA Palms Golf Polo Swing like a pro in course-ready style. The PUMA Men 's Palms Golf Polo features a chest screen print and Fusion Yarn Flex fabric for a sleek look and unmatched comfort on the green. BENEFITS Part of the PUMA Island Time Collection Fusion Yarn Flex fabric for easy movement and a comfortable swing PUMA cat logo on left sleeve High-density screen print on chest for added style 3-button placket and collar for a course-ready look,https://images-na.ssl-images-amazon.com/images/I/51mlizvzkqL._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Coaster Polo.jpg
370150,Puma Champions Polo,"Puma Rickie Fowler PGA Championship's Golf Polo & Hat Bundle Includes:- Puma Faraday Golf Polo (Puma Black Heather)- Cobra Tour Crown 110 Snapback PUMA FARADAY GOLF POLOThe Faraday Polo is one of our best. It's super soft because of the all new Fusion Yarn Flex material which is a crafted blend of performance and natural fibers for the perfect fusion of everyday comfort and on-course performance. It has dryCELL technology which makes it moisture wicking to keep you dry and comfortable. And it's finished off with just a touch of flair around the pocket. What are you waiting for? You need this polo in your closet. SPECIFICATIONS  83% polyester 13 cotton 4% elastane Jersey Moisture wicking finish Cat back neck  COBRA TOUR CROWN SNAPBACK CAPThe Tour Crown Snapback Cap is one you will see on Rickie week in and week out on TOUR. The brim has a slight curve an a classic FlexFit 110 cap with a moisture wicking sweatband. On the front of the hat is a 3D embroidered Crown logo and on the back a flat embroidered snake logo. SPECIFICATIONS  Slight curve, Flexfit 110 snapback cap Moisture wicking performance sweatband 3D embroidered Crown logo Flat embroidered Snake logo",https://images-na.ssl-images-amazon.com/images/I/51u6rz%2BqEmL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Champions Polo.jpg
370150,Puma Road Map Polo,"Sometimes you just need a little bit of pop to stand out or finish your perfect outfit. Whether you're golfing or out on date night, the road map polo is simple enough for every day wear, has just enough style to stand out, and more than enough comfort to last all day. Featuring moisture wicking dry cell technology you can be confident you'll stay dry, and UPF 40 keeping you protected from the sun.",https://images-na.ssl-images-amazon.com/images/I/81sA2UFru7L._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Road Map Polo.jpg
370150,Puma Taylor Polo,"PUMA Golf Clothing Size Guide 
Tee up with classic style and unbeatable performance with the athletic and sporty PUMA® Golf Taylor Polo. A color-blocked golf polo inspired by a traditional rugby shirt.
Supersoft CLOUDSPUN™ four-way stretch fabric allows a wide range of motion and accelerated dry time.
dryCELL performance technology wicks away perspiration to promote a comfortably dry personal climate.
FUSIONYARN Flex fabric is quick-drying and flexible promoting all-day cool and unrestricted comfort.
Spread collar.
Three-button placket.
Short sleeves.
High-low hem with split sides.
92% polyester, 8% elastane.
Machine wash, dry flat.
Imported.
Measurements:

     Length: 30 in
     Chest Measurement: 44 in
     Sleeve Length: 15 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/91SO4jj0C2L._AC_UX385_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Taylor Polo.jpg
370150,Puma Fusion Dot Polo,"Our Sleeveless Polka Dot Polo is built with FUSIONYARN FLEX which gives you the comfort of cotton with the performance of polyester and DRYCELL technology that will keep you dry and comfortable during your round. Whether you walk or ride, on the warm days this polka dot print with a contrast collar tank will look amazing.",https://images-na.ssl-images-amazon.com/images/I/71W6Q-prLqL._AC_UX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Fusion Dot Polo.jpg
370150,Puma Variegated Stripe Polo,"The rotation stripe polo is great for the golfer who has a classic style with just enough flair to stand out on the course or in the office. It's built with dry cell technology that draws sweat away from your skin to help keep you dry and comfortable. This allows you to stay focused on your game because he knows he looks and feels good. And with 11 colors to choose from, your outfit options are Unlimited.",https://images-na.ssl-images-amazon.com/images/I/51pjnu%2BgfdL._AC_UX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Variegated Stripe Polo.jpg
370150,Puma Slow Play Polo,"PUMA Golf Kids Size Chart 
Showcasing classic lines, a relaxed fit and moisture-wicking fabrication, the short sleeve PUMA•À? Golf KidsSlow Play Polo shirt takes his sporty style beyond basic.
Fold-down collar.
Two-button placket.
Straight hem.
92% polyester, 8% elastane.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 20 in
    

Product measurements were taken using size XS (7 Big Kids). Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/71Iq1ZToeDL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Slow Play Polo.jpg
370150,Puma Palms Polo,PUMA Palms Golf Polo Swing like a pro in course-ready style. The PUMA Men's Palms Golf Polo features a chest screen print and Fusion Yarn Flex fabric for a sleek look and unmatched comfort on the green. BENEFITS Part of the PUMA Island Time Collection Fusion Yarn Flex fabric for easy movement and a comfortable swing PUMA cat logo on left sleeve High-density screen print on chest for added style 3-button placket and collar for a course-ready look,https://images-na.ssl-images-amazon.com/images/I/51mlizvzkqL._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Palms Polo.jpg
370150,Puma Twelve Polo,"A style essential, the pounce polo is a go-to top for all things golf. Engineered to keep you comfortable, COOLMAX extreme fabric provides exceptional moisture management while dry cell technology draws sweat away from your skin.",https://images-na.ssl-images-amazon.com/images/I/71y-9IZ5DIL._AC_UY550_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Twelve Polo.jpg
370150,Puma Sweetness Polo,"A style essential, the pounce polo is a go-to top for all things golf. Engineered to keep you comfortable, COOLMAX extreme fabric provides exceptional moisture management while dry cell technology draws sweat away from your skin.",https://images-na.ssl-images-amazon.com/images/I/71y-9IZ5DIL._AC_UY550_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Sweetness Polo.jpg
370150,Puma Pars and Stripes Polo,"A lucky polo if we've ever seen one. One of those ""one in every color"" types. It's packed with technology that'll help you flourish on the course - think moisture-wicking fabric, UV protection, the works - but it's also versatile, therefore retaining lucky polo status at the office, on off-the-course weekends with friends...limitless possibilities, no?",https://images-na.ssl-images-amazon.com/images/I/81NgN-jR65L._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Pars and Stripes Polo.jpg
370150,Puma Slow Play Pocket Polo,"PUMA Golf Kids Size Chart 
Showcasing classic lines, a relaxed fit and moisture-wicking fabrication, the short sleeve PUMA•À? Golf KidsSlow Play Polo shirt takes his sporty style beyond basic.
Fold-down collar.
Two-button placket.
Straight hem.
92% polyester, 8% elastane.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 20 in
    

Product measurements were taken using size XS (7 Big Kids). Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/71Iq1ZToeDL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Slow Play Pocket Polo.jpg
370150,Puma Lux Tipped Polo,Puma Golf Lux Blend LS Polo Shirt Men Dry Cell Tech Longsleeve,https://images-na.ssl-images-amazon.com/images/I/71K%2BxtOOVFL._AC_UX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Lux Tipped Polo.jpg
370150,Puma Lux Skull Polo,Channel Your Inner Fashionista With This Trendy Shoes That Will Let You Walk In Style. Featuring Gv Special Lux Suede Upper With Leather Toebox EVA Midsole For Extra Support Rubber Outsole For Better Traction PUMA RV Special Tab On Medial Side Low Top Construction Embossed PUMA Logo Pattern On Back Half Of Upper Lace-Up Closure For Secure Fit Perforated Front For Breathable Feel,https://images-na.ssl-images-amazon.com/images/I/61dY5IkUgrL._AC_UY695_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Lux Skull Polo.jpg
370150,Adidas Ultimate Pant,Stretch waistband for mobility and comfort - Silicone adidas printed gripper - Moisture-wicking stretch fabrication - UPF50+ - Snag free micromesh pockets for breathability,https://images-na.ssl-images-amazon.com/images/I/414S77ozRuL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Adidas Ultimate Pant.jpg
370150,Adidas Ultimate 365 Short,"Adidas golf designs award-winning products across apparel, footwear and accessories for every golfer. Innovation is at the heart of everything we do. No detail is spared, no scenario overlooked. We're always working to create the best in golf. It's our passion. We make sure all golfers are geared for more.",https://images-na.ssl-images-amazon.com/images/I/71T59gSv5ZL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Adidas Ultimate 365 Short.jpg
370150,Galvin Green Paolo Shorts,"The Green Camo Short is designed with a leaner cut for a stylish, comfortable and performance-ready look. Added benefits include: dryCELL Technology to keep you cool on the course.dryCELL Technology100% PolyesterTailored FitAll over Flagstick camoStyle #: 573228",https://images-na.ssl-images-amazon.com/images/I/719bFOKtGnL._AC_SY450_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Galvin Green Paolo Shorts.jpg
370150,Footjoy Performance Pants Slim Fit,"FJ Performance Golf Pants for men ensure a comfortable fit, superior movement, and breathability. Discover an array of golf clothes for men at FootJoy today!",https://images-na.ssl-images-amazon.com/images/I/41zA-RsHGqL._AC_UX385_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy Performance Pants Slim Fit.jpg
370150,Footjoy Performance Shorts,"FootJoy Men's Performance Shorts The FootJoy Men's Performance Shorts features four-way stretch fabric that is also breathable, lightweight, and wicks away moisture. Its easy-care fabric offers virtually no wrinkling or shrinkage, and its pocket depth is designed specifically for golf. Additional features: Flat front 10 inseam Constructed belt loops Button and zipper closure Two front pockets Two back pockets",https://images-na.ssl-images-amazon.com/images/I/51zPF6lmdcL._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy Performance Shorts.jpg
370150,Lululemon Commission Pant Slim,These classic-fit pants are inspired by the style of chinos. Our version is sweat-wicking and stretchy with our ABC engineering for all-day comfort and full freedom to move. Stash your phone securely in the zippered pocket at the hip. Flip the cuffs to reveal reflective detailing. Fabric is wind-resistant and provides light element protection  wind-resistant,https://images-na.ssl-images-amazon.com/images/I/51lATjAICxL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Lululemon Commission Pant Slim.jpg
370150,UnderArmour Showdown Short,"UA Storm technology repels water without sacrificing breathability. Breathable mesh body fabric is ultra-durable & delivers superior ventilation. Stretch-engineered waistband for superior mobility & insane comfort. Flat-front, 4-pocket design. Inseam: 10"". No liner.",https://images-na.ssl-images-amazon.com/images/I/81%2BwqDWfzwL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Showdown Short.jpg
370150,Heritage 34 Twill Pant,"This modern fit, mid rise slightly tapered pant is made from 34 Heritage's supremely soft blended twill fabric with a brushed, velvety feel. These pants contain excellent stretch and recovery, giving them extra comfort and mobility through out each wear. 34 Heritage delivers progressive and sophisticated design, making sure each pair fits true to size that includes majority body shapes and sizes. These versatile khakis are perfect for all occasions and can be easily dressed up or dressed down. 34 Heritage was created for today's gentlemen - evolved, well traveled and stylish.",https://images-na.ssl-images-amazon.com/images/I/515C57rEyJL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Heritage 34 Twill Pant.jpg
370150,Travis Mathew Beck Short,TravisMathew Essential Beck Golf Shorts Charcoal 40,https://images-na.ssl-images-amazon.com/images/I/61bAVkdMBsL._AC_SY450_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Travis Mathew Beck Short.jpg
370150,J Lindeberg Ellott Micro Stretch Pant,"Technical trousers with high breathability, designed for the high demands and flexibility required for golf. Features practical pockets, mid rise and classic functional design.",https://images-na.ssl-images-amazon.com/images/I/01RmK%2BJ4pJL._AC_.gif,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Ellott Micro Stretch Pant.jpg
370150,J Lindeberg Somle Short,J.Lindeberg classic lightweight golf shorts made from quick dry material for maximum comfort. Perfect for both on and off the golf course.,https://images-na.ssl-images-amazon.com/images/I/71gfioBKvvL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Somle Short.jpg
370150,Puma Jackpot 5 Pocket Pant,"The jackpot 5 pocket heather pant is our best pant yet. Created with technical fabrics that Wick moisture away from the skin to help keep you dry and comfortable and a new, lighter mesh stretch waistband with silicone gripper tape to keep your shirt tucked in, floral-inspired printed pocket bags, and a classic 5 pocket construction.",https://images-na.ssl-images-amazon.com/images/I/51NMsTDON1L._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Jackpot 5 Pocket Pant.jpg
370150,Puma Jackpot Short,"The Jackpot Short is our best pair yet. Created with technical fabrics that wick moisture away from the skin to help keep you dry and comfortable and a new, lighter mesh stretch waistband with silicone gripper tape to keep your shirt tucked in, floral-inspired printed pocketbags, and on-seam pockets. Available in 14 colors, so your toughest decision is which color(s) to buy!100% polyesterMoisture wicking finishInseam 10.5 inStretch waistbandWaist 28 - 40Style #: 578182",https://images-na.ssl-images-amazon.com/images/I/51H17TOjmdL._AC_UX679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Jackpot Short.jpg
370150,Puma Weekender 101 Short,"The Weekender 101 Short is designed with a shorter 9"" inseam, which sits just above the knee. The shorts utilize a lightweight 4-way stretch heathered fabric with mesh pocket bags, delivering refined style perfect for the course, pool or wherever you find yourself on a warm summer day.",https://images-na.ssl-images-amazon.com/images/I/61aAxedm7RL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Weekender 101 Short.jpg
370150,Adidas LTWT UPF Layering Pullover,"Adidas Golf designs award-winning products across apparel, footwear and accessories for every golfer. Innovation is at the heart of everything do. No detail is spared, no scenario overlooked. We're always working to create the best in golf. It's our passion. We make sure all golfers are geared for more.",https://images-na.ssl-images-amazon.com/images/I/91ULOYDkjyL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Adidas LTWT UPF Layering Pullover.jpg
370150,Adidas 3STR Mid Layering Pullover,"Pull on this men's golf sweatshirt for mid-weight warmth. The soft build features stretch for full mobility to bend, reach and swing on and off the course. The zip neck allows for venting as the day warms.",https://images-na.ssl-images-amazon.com/images/I/714m-qqROsL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Adidas 3STR Mid Layering Pullover.jpg
370150,Footjoy Base Layer,"FJ ProDry Performance Thermal Base Layer The FJ ProDry Performance Thermal Base Layer is a non-restricting constructed shirt that fits closely to the skin to help regulate body temperature without interfering with the golf swing. Features: ProDry Base Layer Fabrication: This non-restricting fabric conforms to the body and helps to retain warmth. Crew Neck Construction: Specifically designed with the golfer in mind, this collar offers added comfort with any range of motion. Easy Care Fabric that avoids wrinkling and shrinkage. Anti-Microbial Finish helps eliminate odor. Lock Stitched Hem provides reinforced construction with a tailored look. Double Stitched Seams offer added durability.",https://images-na.ssl-images-amazon.com/images/I/411PdPyqiKL._AC_UX385_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy Base Layer.jpg
370150,Footjoy Lined Merino Sweater,"Fresh colors and a luxuriously fine gauge, elevate this classic sweater. Wear this piece over your woven button down shirt, then slip it under a blazer.",https://images-na.ssl-images-amazon.com/images/I/8185Lm3GqzL._AC_UX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy Lined Merino Sweater.jpg
370150,Footjoy Tonal Heather Half Zip,"Performance Mid-Layers, is a versatile piece of women's golf attire, offering contemporary styling in easy care fabric. Shop golf clothes for women today!",https://images-na.ssl-images-amazon.com/images/I/71oh4cYza0L._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy Tonal Heather Half Zip.jpg
370150,UnderArmour Sweater Fleece 1/2 Zip,"UA Storm technology repels water without sacrificing breathability. Lightweight heathered fleece with a soft, warm, brushed inner layer. Ribbed shoulder panels for added stretch & comfort. Generous •À? zip front makes for easy layering. Cuff & hem binding.",https://images-na.ssl-images-amazon.com/images/I/819ZHCyg9wL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Sweater Fleece 1/2 Zip.jpg
370150,UnderArmour Storm Midlayer,"UA Storm technology repels water without sacrificing breathability. Wind-resistant bonded construction for lightweight protection . Swacket fabric is ultra-soft so it feels like a sweatshirt, only more protective. Woven overlays add protection & hold in warmth. Secure hand pockets with right-side internal phone pocket. Lycra binding on cuffs & hem. Reflective forearm details & logos for low-light visibility.",https://images-na.ssl-images-amazon.com/images/I/91fLuqgACyL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Storm Midlayer.jpg
